,review,label
435,"L' une des plus belles adaptations de Dickens sur grand ècran ! Ce diable de David Lean ètait dècidèment l' un des meilleurs cinèastes du 7ème art ! Ne pas aimer son oeuvre reviendrait à dire que Lean ètait un incapable ! Ce qu' il n' ètait pas , fort heureusement ! Très fidèle à l' esprit de la littèrature romantique anglaise , "" Great Expectations "" est une totale rèussite que l' on oublie pas de sitôt , avec une atmosphère ètrange qui mèrite à elle seule le dètour ( le cimetière dans la scène d' intro ) . L' univers de Dickens est parfaitement rendu et tous les acteurs sont formidables avec une mention spèciale à Finlay Currie qui incarne un bagnard plus vrai que nature et dont les rapports avec John Mills sont particulièrement beaux et èmouvants ! Valerie Hobson ( en Estella adulte ) laisse en revanche le spectateur de marbre , tant on regrette le jeu de la dèlicieuse Jean Simmons ( en Estella jeune ) , incroyablement peste et èlègante ! ça n' entache en rien ce classique magnifique du cinèma anglais dont on sort èmu et heureux , en ayant eu l' impression d' avoir rêvasser à travers cette Angleterre poètique et inoubliable ...",1
436,"En voilà une jolie petite comédie romantique ! La façon de traiter cette histoire est vraiment très originale et permet à Pile et Face de se classer parmi les meilleurs films du genre . Selon qu' Helen rate le métro ou non , sa vie sera totalement différente , et le film propose de montrer les deux éventualités pendant 1h35 . Constamment , les plans s' alternent entre la 1ère option et la 2e , et le montage est absolument parfait , les transitions se font avec une grande fluidité et une clarté exemplaire . Aucun problème pour le spectateur , l' imbriquation des deux histoires se fait de manière parfaitement compréhensible et l' intérêt grandit au cours du film . Il faut bien signaler que sans Gwyneth Paltrow , ce film perdrait clairement de sa valeur . La classe et le talent de cette actrice font de son personnage quelqu' un d' extrêmement attachant . Pile et face fait souvent le lien entre les 2 "" réalités parallèles "" de façon subtile et le film nous laisse suivre l' évolution du personnage dans les 2 cas , tout en présentant des personnages secondaires moins passionnants mais qui remplissent leur rôle . John Hannah est parfait dans son interprétation , malgré les clichés liés à ce type de personnage . Bref , Pile et Face est assez surprenant , notamment dans le dénouement qui fait totalement basculer notre avis . Un beau film , charmant , sublimé par l' actrice principale vraiment touchante .",1
437,"Ce film est tout simplement fabuleux ! Je n' ai pas vu l' original mais dans celui ci , il y a un espèce de poésie qui en ressort , une atmosphère lourde , des scènes de tension très intenses . Le film ne baigne pas dans le gore facile et laisse place au jeu des acteurs qui sont époustouflants de justesse ! La jeune Chloe Moretz après m ' avoir impressionné dans KICK-ASS a franchi un nouveau palier avec ce film . Une très belle fin qui donne tout son sens au film . En bref , ce film est un petit bijou extrêmement recommandable !",1
438,"Un chapitre finale complètement raté . Déjà que la saga est loin d' être excellente , finir sur un film comme ça ... . Les scènes d' actions sont filmés en mode épileptiques , on ne comprend pas ce qu' il se passe à l' écran , ça en devient illisible . Des persos qui ne servent à rien , inintéressants , juste la pour mourir . 3d inutile qui assombrit beaucoup le film . Prévisible , ennuyeux , mal filmé et même pas fun .",0
439,film sympathique mais la dernière scène ( tout cela pour finir avec un message bien pathos ) est dramatiquement ridicule . Je crois n' avoir jamais vu une scène aussi invraisemblable de ma vie . Hallucinant ! Quel gâchis !,0
440,"Thriller sombre et efficace à l' intrigue prenante , Les rivières pourpres offrent un bon moment de suspense .",1
441,"S' il y a eu un cinéma punk , « Jubilee » en est à coup un représentant notoire . Sa faiblesse essentielle est , que , tout étant imprégné d' idées situationnistes sur le spectacle , il reste un manifeste très discursif , très conceptuel et démonstratif , bref avec les pires travers de l‘art engagé . Reste une esthétique à la fois trash et sophistiquée qui accouche par moment de beaux délires visuels . Et puis c' est tout .",0
442,"Le commerce à l' origine d' une lutte fraticide entre deux entreprises , avec la narration de ses employés et dirigeants . Un vieux policier typique avec Spencer Tracy qui intéresse parfois avec des détails ( par exemple la secte franc-maçonne mystérieuse et à l' origine de nombreuses institutions et établissements ) mais dont l' atmosphère byzarrement désuète , et quasi obsolète , pourra lasser .",0
443,"Et après Uwe Boll est soi-disant vu comme un mauvais réalisateur ... Suite inutile de l' adaptation du jeu vidéo , on se rend compte également que le premier film est presque une réussite dans son ensemble , étant un pro-Boll je le défend à cent pour cent . Alone in the dark II est une histoire qui prend pas suite non plus du premier , un sujet sur une sorcière et une dague , puis des visions à dormir debout , content d' avoir aperçu l' actrice Natassia Malthe que j' ai découvert dans le film TV Bloodsuckers , et me voila dégouter , elle meurt dix minutes après le début du générique . Danny Trejo carrément invisible et peu à l' écran et enfin Lance Henriksen agréable comme toujours mais bon il sauvera pas le film . Je souligne également qu' Uwe Boll ne réalise cette suite mais il produit quand même , le truc c' est qu' on à réellement l' impression que le gars il s' en tape complet , et ne s' occupe pas trop du film , et il à bien raison .",0
444,"Filmer le néant , tel semble être le projet ambitieux de ce film . Les plans-séquences règnent en maîtres , les dialogues sont réduits au strict minimum , l' ambiance musicale est en berne , le scénario semble n' avoir cure d' un quelconque rebondissement ... en clair on s' emmerde . Alors oui , on pourra toujours mettre en avant l' esthétique des "" Trois singes "" ou encore l' intérêt de la fable . Mais cela ne change rien au terrible ennui qu' on éprouve . Nuri Bilge Ceylan vient peut-être de trouver avec ce film un moyen de combattre la trop grande consommation de barbituriques .",0
445,"Mumm un film sur le poker francais , une tres bonne actrice et un scenario qui f fremir tout Les joueurs de poker , savoir dire stop il a pas que le poker dans la vie parole de joueur",1
446,"Vu la couverture assez attirante , je pensais tomber sur un bon film . . Mais il s' est avéré que c' était un navet , franchement , car le scénario est d' un nulissime total , et les acteurs sont encore pires . ... Bref , rien à dire , j' ai détesté . ...",0
447,"LEMON INCEST . Louis Malle y va fort . Léa Massari est magnifique et je ne m ' attendais pas à un tel denoument . Malheureusement , je ne suis jamais vraiment rentré dans cette famille de bourgeois .",0
448,"11 minutes de film seulement et je crains de passer le reste de celui-ci à soupirer . Les coups de feu arrivent trop vite . Pas d' humour , pas d' intrigue . Rien qui rehausse le niveau de ce genre de film . J' ai bien peur de voir un film de bœufs . Et cette musique affligeante qui accompagne les combats ! Ce film est trop quelconque , que du gros gros cliché . Heureusement 15 minutes plus tard , le film se lance pour de bon . Mais quand même ! on est au swat et la moitié de l' équipe sont des femmes ! Très bon pour les yeux mais pas crédible du tout . Film bas de gamme . Action : OK !",0
449,"Pour qui connaît Theo Angelopoulos , pas de souci : sa personnalité est là , et bien là . Mais pour une fois , derrière cette exaspération qu' il éveille chez n' importe quel spectateur un peu soucieux qu' on ne se moque pas de lui , se cache un talent rare : sans être soporifique car il hypnotise à la place , le réalisateur parvient à placer un peu d' action sans qu' on s' en rende compte . Pour comprendre que le film a une destination et qu' il s' y dirige dessus , il ne suffit pas d' une interminable scène : il faut faire l' expérience de plusieurs interminables scènes alignées bout à bout avec la minutie coutumière d' Angelopoulos . Et alors seulement le fil de l' intrigue se révèle , et l' intérêt de l' histoire avec . Mais il ne faut pas avoir sommeil !",0
450,"Ayant apprécié "" Batman V Superman "" j' attendais ce "" Justice League "" avec une certaine impatience . Malgré que Zack Snyder ait du quitter l' aventure dans sa dernière ligne droite j' étais tout de même confiant . Après tout en matière de super héros Joss Whedon en connaît un rayon . Et voilà que la presse hexagonale descend le film dans le seul but de décourager les spectateurs d' aller le voir . Et au sorti de la salle je le répète haut et fort "" Justice League "" est très loin du navet que les grattes papiers ont annoncé . Je sors de la séance vraiment satisfait du spectacle auquel j' ai assisté . Tout n' est pas parfait et l' introduction des nouveaux personnages est un peu longuette mais c' est le pari tenté par DC Comics et la seconde partie du film leur donne raison tant celle ci est épique et divertissante . Cette bande de Super Héros à vraiment fier allure et j' avais hâte de voir chacun de leurs films respectifs . Et mon ressenti est le même après chaque revisionnage . Mais j' avoue que j' aurais aimé voir la version finale de Zack Snyder sans retouche de Whedon . Le spectacle aurait était encore plus grand . Hélas , le DC Universe à pris du plombs dans l' aile depuis . L' univers que Snyder avait imaginé et introduit dans "" Batman v Superman "" n' ira pas plus loin . Et ça me navre . ...",1
451,"Un film d' aventures adapté des "" Mille et Une Nuits "" qui utilise beaucoup les possibilités du Technicolor mais qui par contre se montre très mou du genou . On ne peut pas dire que soit transporté par un souffle épique ou merveilleux , la météo aurait même tendance à être trop clémente , qui fait de ce film un bon du genre . En fait , on suit cela d' un oeil distrait et ceci est en rien réhaussé par son duo principal . Douglas Fairbanks Jr. a la sourire Colgate , Maureen O' Hara se contente d' être belle et n' est pas très exotique ( bon comme excuse ils ont certainement utilisé la seule bouteille de fond de teint du studio sur Jane Greer ! ! ! ) . Heureusement que Walter Slezak en méchant de service ambigu et Anthony Quinn en méchant pas du tout ambigu parce qu' il est vraiment juste méchant relèvent un peu le niveau . Le "" Sésame , ouvre toi ! "" ne donne pas forcément lieu à l' ouverture sur un trésor , ou du moins sur un trésor du Septière Art , et ce film en est une preuve .",0
452,"L' étoile c' est pour le message écologique , il est bien amené , bien qu' un peu long , et compréhensible par les mômes , même si on ne voit que peu comment l' effet est amené mais c' est sympa de ne pas le marteler sans cesse non plus . Pour le reste non , désolé mais c' est pas bon . J' en vois beaucoup encenser ce film mais c' est mauvais . Ce qui est pourri surtout ce sont les chansons , dommage le film ne repose que sur ça et on entend que ça , reste environ 20 ou 30 minutes sans cela et à ce moment là c' est long , bref un rythme saccadé , poussif par moments , trop de peps à d' autres c' est chiant . Quand à la musique elle est mauvaise , des reprises de tubes plus ou moins actuels , des nouvelles venues des studios , toujours avec un message bien moralisateur ... Rien de bon , et l' histoire qui parle des pingouins qui ne draguent qu' ainsi , vraiment n' importe quoi , j' en viens à trouver "" le Roi Lion "" réaliste à côté . Justement je trouve qu' Happy feet est un patchwork de plusieurs Disney , entre le Roi lion , Rio , les rois du surf , Madagascar surtout , ce qui amène le fait qu' il n' y a aucune originalité , une trame vue et revue , une histoire banale et prévisible , bref c' est lourd et chiant . Reste que l' animation est pas trop mal , soignée dirons-nous même si les pas du pingouin ne se voient pas des masses , la neige devrait permettre de voir les traces normalement ... Au final c' est même pas divertissant , ni marrant , on passe pas vraiment un bon moment , encore moins si on hait la musique merdique , et j' hésiterai à le montrer à mon gamin tant c' est rébarbatif .",0
453,"Ce chef d' oeuvre , justifie à lui seul l' invention du cinéma . la poésie de ces images , le plaisir de voir ces trucages à l' ancienne géniaux et l' absurdité du scénario ( la muraille perçée d' une inutile et gigantesque porte juste destinée à donner la taille du monstre et a être défoncée ) nous berce sans langueur monotone .",1
454,Edward Burns signe une fois de plus une comédie agréable et attachante mais qui ne sort jamais de l' ordinaire et qui souffre de gros problèmes de rythme ainsi que d' une caractérisation inégale des personnages .,0
455,"Un scénario avec quelques idées mais confus , une réalisation sans fil directeur , un son approximatif , un montage itou , des acteurs affamés qui ont accepté n' importe quoi , voilà résumé le résultat d' un projet qui a a fini dans le cimetière des navets cinématographiques .",0
456,"Une excellente comédie douce-amère sur l' inhumanité de nos sociétés de plus en plus technologiques . En résumé , plus nous communiquons avec de plus en plus d' appareils de toutes sortes , plus nous devenons individualistes et plus nous vivons dans une bulle nous séparant de nos congénères . L' intérêt de ce film est d' avoir réussi à faire en sorte que PAS UNE SEULE FOIS les protagonistes ne se rencontrent de manière physique , ils font même jusqu' à faire l' amour au téléphone par peur de se rencontrer ! Par ailleurs , il faut noter qu' à l' époque où fut tourné le film , le téléphone portable n' existait pas … Le film n' a pas du tout vieilli mais j' imagine qu' un remake serait tout à fait intéressant étant donné l' envahissement extrême des prétendues technologies de « communications » depuis dix ans …",1
457,"Quels effets spéciaux ! Non , je rigole c' est un beau nanard avec des monstres en plastique aussi convaincants que ma grand-mère . Ah , les japonais .",0
458,"Encore un bon film d' épouvante Espagnol ... Il va falloir créer un festival annuel du film d' épouvante hispanique si cela continue ... La force de ce film réside dans le fait qu' il réussit encore à nous surprendre encore avec une simple histoire de maison ( hôpital ) hanté ... Si certains fantômes n' aspirent qu' à vous faire du mal , on découvre dans ce film que d' autres vous aiment et vous protègent ... et si c' était vrai ?",1
459,"Encore un film de plus filmé au caméscope ( bon OK , c' est une caméra de bonne qualité ) par un personnage du film . Ça devient vraiment lassant ... Ici , on nous propose le même film que REC 3 sans les zombies ! Donc , préparatifs de mariage , hésitations , quelle robe acheter , dans quel lieu organiser la fête , est-ce que j' ai bien éteint la lumière de chez moi avant d' aller au cinéma , putain la fille à côté de moi sent bon et a l' air mignonne , et tiens il faudrait que je pense à aller chez le dentiste en retournant en France . Le film se déroule à peu près à cette cadence tout du long , enchainant les scénettes tout juste sympathiques et les autres , majoritaires , que l' on a déjà vues des dizaines de fois et qui ne nous font plus ni chaud ni froid . A éviter , donc .",0
460,"Le plus faible des Coccinelles , un humour poussif , une mise en scène sans imagination , un scénario au ras des pâquerettes , seuls quelques moments sauvent ce film ( notamment celui de la corrida ) . On est bien loin de la qualité du premier opus ! !",0
461,Un chef d' oeuvre comme on en voit plus .,1
462,"Le but initial du rèalisateur Andy Fickman ètait de faire une comèdie familiale plus gore mais Billy Crystal ne voulait pas mourir dans ce film , prèfèrant parler de baseball , faire le clown ou chanter dans les toilettes ! Ici le R-life joue un rôle essentiel ! C' est un peu comme le Siri de la maison avec une technologie bien rèelle puisqu' elle est dèjà disponible dans certains foyers ! Mais revenons au film qui va là où on lui demande d' aller ! On peut certes gèmir que ce n' est plus la grande èpoque et s' effrayer en pensant que Billy Crystal & Bette Midler ne seront pas toujours là pour sauver les meubles ! La vèritè oblige à dire que l' on rit très peu , que certains gags sont poussifs ( le gâteau ) et que le dialogue ( merci Franck Dacquin ) vaut plus que des sourires vaporeux ! L' ensemble n' a d' autres prètentions que de distraire et de mettre en avant ce choc des gènèrations sans originalitè ! Marisa Tomei , qui est une actrice merveilleuse , est mise au service d' un sujet quelconque sur la famille amèricaine ! Sa prestation n' a rien de catastrophique mais quand même indigne de son grand talent ...",0
463,Pire que caricatural . Lourd au maximum et mal écris .,0
464,"Un chef d' œuvre drôle , intelligent et superbement écrit des studios DreamWorks avec des gags drôles , une BO magique de John Powell et Hans Zimmer et des personnages toujours aussi attachants .",1
465,Il n' existe pas de mot pour définir cette chose que certains apellent un film . Nom de Dieu ! Pourquoi nous infligé ça ?,0
466,"Ron Underwood déplace Les Dents de la mer sous la terre du Nevada et revisite ainsi ces terres du western avec humour , action et horreur pour un divertissement de très bonne facture en dépit de ses quelques longueurs . Surtout , Tremors mobilise des réflexes de défense propres aux Américains ruraux , à savoir une fascination pour les armes , une misogynie pas vraiment dissimulée et un patriotisme dégoulinant ; lâchés dans un tel milieu , les vers géants apparaissent tels des envahisseurs , une menace qu' il faut détruire pour garantir une identité . C' est un flagrant hommage que le réalisateur rend au cinéma de série B des années 50 , ce cinéma de monstres dont Tremors réinvestit certaines idées de mise en scène . De belles scènes d' action ponctuent le long-métrage et d' excellents effets visuels renforcent la crédibilité de l' ensemble mi burlesque mi horrifique . Réjouissant !",1
467,J' ai vraiment trouvé qu' ils déformaient l' histoire de mon enfance . Pour commencer Bonnie est foncé de peau je ne comprends pas pourquoi elle ressemble a une chinoise en suitec ' est qui cette nouvelle qui sorte de n' importe où et qu' à la fin Kim aidenon je suis pas d' accord . J' avais hâte de voir le film mais au final il m ' a déçu .,0
468,"A VOIR ABSOLUMENT Ecoeurant et dérangeant sont les deux adjectifs qui me viennent pour définir ce film . Bien que déclenchant du dégout dans la salle , il provoque surtout la révolte . Je n' en attendais pas moins ! J' ai toujouts été perturbée du devenir de ma petite poubelle de chambre , qui rejoint le cercle des poubelles communes pour finir embarquer par un camion et puis disparaitre ... Disparaitre ? De nos yeux oui ! De nos consciences aussi ... Je souhaite que ce film soit visionné par le plus grand nombre . Merci à Martin Esposition pour son travail et son courage . Il faut que ce film choque et bouscule les choses tel qu' il en est a la visée .",1
469,"Contrairement au film de Kubrick , le "" Shining "" de Mick Garris et Stephen King ( production ) respecte vraiment le roman de King . Le film de Kubric a beau être monumental , niveau adaptation , il est tout simplement catastrophique . Ici , c' est un TVfilm très long ( plus de 4 heures , en trois parties ) , qui respecte très bien , hormis quelques libertés , le roman , mais par contre , il souffre d' un manque de rythme flagrant par moments , et surtout d' un manque de style . C' est un TVfilm , réalisé de la manière la plus simple et efficace qui soit , sans grand talent dans la mise en scène . Mais je décerne 4 étoiles parce qu' il est excellent au niveau de l' adaptation , et que je l' adore vraiment . Un des meilleurs TVfilms adaptés de King avec "" Ca / Il Est Revenu "" de Tommy Lee Wallace et "" Les Vampires De Salem "" de Tobe Hooper !",1
470,"un sommet de loufoquerie . un film qui s' apparente à "" Fargo "" des frères Coen , en plus ensoleillé et plus gay . Acteurs excellentissimes , les scènes de préparation du spectacle des Miss sont hilarantes .",1
471,"Pourtant tirée d' une histoire vraie , la seconde réalisation d' Angelina Jolie est d' un niveau technique relativement affligeant . Tout d' abord , l' histoire de Louis Zamperini , athlète italo-américain , est peu crédible tant son traitement hollywoodien est lisse et sans âme . Un comble puisque les années de sa vie exposées ici sont censées montrer son endurance à la douleur et sa survie improbable lors de la seconde guerre mondiale , dans la condition extrême des camps de prisonniers japonais , entre autres . La vision de cette histoire fait très datée par des effets spéciaux médiocres , une image trop propre agrémentée de couleurs vives et surtout le besoin d' étirer sur la longueur des scènes dites de résistance à la douleur au point de lasser le spectateur , qui finit par se demander si tout cela est bien sérieux et n' a pas été romancé à outrance . Passons sur le côté patriotique relativement indigeste qui finit par achever l' ensemble .",0
472,"Film social agricole d' un autre temps , d' une autre culture , d' une région aride et pauvre d' Inde , voiçi les exploitations de cultures de cotons ou autres dans une région ( 2 ans sans pluie ) qui rendent les cultivateurs à bout et ruinés sans l' ombre d' une chance . Malgrès tout l' optimisme passe par la foi , l' amour et le dévouement des femmes , la chance , l' intélligence , la raison , les départs etc. . Voir nos trois mois passés en France sans pluie rend encore plus choquant nos plaintes en regardant le cruel destin de ses villageois Indiens . Maginifiquement filmé et joué , merci pour ce moment de cinéma .",1
473,"Film policier français de 1952 . En fait , il s' agit de deux enquêtes policières racontées par un commissaire interprété par Bernard Blier . Les deux scénarios sont très classiques et pas très originaux , même un peu ridicule pour le testeur de mensonges ... L' intérêt du film tient surtout à une bonne réalisation , surtout dans les extérieurs parisiens et d' un immeuble en ruine , pour la fin du film . Ah , Paris en 1952 , ça vaut une vision de ce film , heureux temps ... Par ailleurs , seul Blier tire son épingle du jeu dans ces histoires de vols et de meurtres .",0
474,"C' est un thriller dramatique et tragique brassant plusieurs thèmes : amour , argent , trafics , famille , sexe , milieu bourgeois , gens venant des cités , tout cela au bord de la mer dans la ville de Sète . J' ai été captivé par ce drame que j' ai trouvé fort réussi .",1
475,"C' est enlevé , simple , joyeux , énergique , fait pour divertir . La Grèce est filmée par un amoureux de ce pays et cela se voit . Les acteurs prennent un plaisir fou à jouer ce film et cela se voit . On prend un plaisir fou à suivre les tribulations de ce quatuor en goguette . ... ...",1
476,Film efficace Quelques moment qui font penser a des clips Des personnages inattendus qui retiennent l attention,1
477,Un film d' animation moyen qui ne peut que relativement plaire au jeune public mauvais graphisme disons 2 / 5 . Je le déconseille aux moins de 3 ans .,0
478,"L' Apprenti Sorcier : Un divertissement agréable et sympathique qui plaira a tout la famille . Car , on a le droit a une aventure remplit d' action aidé par des effets spéciaux très soigné qui en jettes et qui sont fort agréable a l' œil , vraiment , la magie opère . De plus , la réalisation et la mise en scène est efficace et bien rythmé . Ensuite , on a le droit a de l' humour très plaisant et qui fait le plus souvent mouche . Donc voila , le genre d' humour qui plaira à toute la famille . Et tout ça grâce à des personnages amusant et sympathique à suivre . Entre le jeune apprenti sorcier ( Jay Baruchel ) qui est un peu naïf et geek mais surtout fou amour d' une fille . Ou encore le mentor ( Nicolas Cage ) qui est très vieux jeu et vieille magie . Et vraiment , le duo fonctionne très bien . Et même les méchants sont sympas et divertissant . Et puis en plus , les acteurs sont très convaincant et amusant et on voit que ils s' amusent et nous aussi . Et le casting est appréciable : Nicolas Cage , Jay Baruchel , Teresa Palmer , Alfred Molina , Monica Bellucci ( qui ne joue pas énormément mais bon ) … Et puis , l' histoire est sympa , fidèle a l' esprit Disney . Et en plus , parsemé de clin œil Disney . Comme la mythique scène de Fantasia avec quand il lave la salle avec les ballets ensorcelle : juste magique . Bon , le clin œil était facile mais c' est sympa quand même . Donc voila , un divertissement ou on passe un bon et agréable moment ! ! !",1
479,"Excellent film , assez novateur pour l' epoque , et très bien fait . Une bonne réalisation , un bon Kirk Douglas , et des scènes relativement comiques . Un très bon moment à passer face à ce film fantastique / historique , où kirk Douglas a un assez bon jeu .",1
480,"film bien , meme si j' avais des aprioris avant de la regarder vu que c' est hanna montana",0
481,"Une vraie expérience cinématographique sans fausse note , sans accroc . Simple , efficace et vraiment innovant , Victoria prouve que le cinéma allemand sait innover . A voir absolument . Critique en cliquant sur le lien",1
482,"Une comédie médiocre dans son ensemble . Les quelques gags présent , ne volent pas bien haut , malgré la présence de comédiens , roi dans ce style de registre , qu' est la comédie , comme Daniel Auteuil qui ne donnent pas le meilleur d' eux . La méchanssetée est très présente . Les dialogues sont assez ridicules . Le film ne vaux juste qu' un petit coup d' oeil .",0
483,Ne regardez surtout pas ce film . La bande annonce qui comme d' habitude envoie du lourd mais faut bien emmener les gens au cinéma et les prendre pour des pigeons . Le film ne correspond pas du tout à ses attentes et 75 % du film sont inutiles et ennuyants à en mourir . Ne perdez pas 1h40 de votre vie . Tout est totalement stéréotypé et sans queue ni tête . Même les jeux Wolfenstein sont mieux . Tous les gens qui ont payé pour voir ce film devraient se faire rembourser tellement c' est décevant et une perte de temps considérable .,0
484,"On connait bien les tête d' affiche mais ce film est assez méconnu . Et pourtant quand on voit ce film , on n' arrive pas à comprendre pourquoi ce film est passé à la trape . Tout est admirablement bien joué et scénarisé . Il n' y a rien a rajouté si ce n' est : A VOIR ! ! !",1
485,"Ce film était simplement excellent . Il m ' a scotché du début à la fin . De plus , les enfants du film jouent très bien leur rôle . C' est le genre de film qui vous laisse perplexe , même terminé . Je ne saurais que le conseiller .",1
486,une belle réalisation exprimant le besoin humain d' affirmer sa singularité et ne pas se conformer à la pression de son environnement .,1
487,"Dans le genre du film d' action et d' espionnage , Ennemi d' état est plutôt bien ficelé . Le scénario est assez riche en rebondissements et la technologie exposée est , soit déjà actuelle , soit réalisable dans un futur proche ; seuls quelques points prêtent à sourire et le côté didactique est quelquefois un peu appuyé . La mise en scène est efficace , les poursuites sont originales ( car 90 % à pied ! ) , les scènes de respiration sont réduites , la fin est assez remarquable . Ennemi d' état est un produit de l' Hollywood bien classique , certes , mais il fonctionne bien et constitue un bon divertissement .",1
488,"Un film magnifique , d' habitude je suis trés exigeant en vers les film autobiographique mais la rien à dire , c' est la première fois qu' un film me met autant dans les émotions , je le recommande vraiment ! ! !",1
489,"fan de Naruto depuis des années et archi fan du couple Naruto / Hinata , ce film me comble vraiment * - * des combats , encore ces notions de l' amitié avant tout et aussi le pardon , de l' humour ( Saï toujours égal à lui même ! ) et maintenant de l' amour ... j' ai passé un très bon moment : ) Et pis on retrouve aussi Fukuyama Jun : )",1
490,Une très bonne version du roman de John Godey muni d' un face à face redoutable entre deux excellents acteurs .,1
491,"Très bonne surprise , moi qui ne suit pas fan du vélo je me suis pris au jeu de cette aventure humaine . Bravo à toute l' équipe du film . On passe un très bon moment .",1
492,"Tirée d' une pièce de théâtre , cette adaptation est particulièrement poussive et nunuche . La direction d' acteurs est défaillante , Arletty n' étant plus que l' ombre d' elle-même et agaçant son monde , quant à Suzy Carrier , non seulement elle joue mal mais elle n' a pas le physique du rôle . Les seconds rôles passent mieux à l' image de Denise Grey . Sinon , tout étant prévisible , presque rien ne fonctionne et on a hâte que finisse ce supplice .",0
493,"Absolument génial , personnages attachant , histoires parrallèles , beaucoup de tensions , fin innatendue , bon film d' horreur !",1
494,"Kristin Scott Thomas , toujours excellente . Ludivine Sagnier n' incarne pas ses personnages , elle les joue et ça se voit . Très mignonne mais mauvais jeu . L' histoire déjà vue , le mobile du crime pas très crédible . On s' ennuie .",0
495,"Un film sud-américain avec des acteurs charismatiques , une histoire intrigante , assez original .",1
496,"J' ai rarement vu un film américain aussi chiant et aussi nul ... tous ce que je retiens du film : on voit plusieurs fois les personnage allongés ... ça parle doucement , des fausses scène de suspense ... bref digne d' un vrai film français ... ZZzzzzzzz ... A moins d' avoir du mal à dormir , je déconseille ce film ...",0
497,Le pacte est un thriller rythmé et efficace . On retrouve un bon Nicolas Cage dans ce film !,1
498,Une comédie sans intéret .,0
499,"Tout l' humour de North by Northwest est déjà dans le cameo . Cette apparition d' Alfred Hitchcock ratant son bus annonce la couleur : le rythme du film dépassera ses ambitions . Bien entendu , cela ne veut pas dire que le cinéaste ne prend pas le temps de mettre en scène le scénario d' Ernest Lehmann ; simplement , North by Northwest est si magistral qu' il en devient transcendant . C' est certainement le film le plus spectaculaire d' Hitchcock et , sans nul doute , l' un des plus palpitants . Cary Grant est incroyable en publiciste persécuté . Le complot dans lequel Thornhill est impliqué soulève des questions passionnantes : s' agit-il d' une crise d' identité , dans la mesure où ce personnage mène au départ une vie sans histoires ? Le nom de Kaplan correspond t-il à une paranoïa sous-jacente ? S' agit-il d' un complot fomenté par les politiques , comme le suggère la magnifique séquence du mont Rushmore , séquence filmée sous le regard rocailleux des quatre présidents ? North by Northwest est donc un chef d' oeuvre d' une densité salutaire , un film brillant doté d' une musique inoubliable et d' acteurs talentueux ( l' un des premiers grands rôles de Martin Landau ) . D' une incroyable efficacité . Grand et puissant .",1
500,Infâme naze avec une fin pourrie,0
501,"Il faut reconnaître que "" The Eye 2 : renaissances "" n' a finalement pas grand-chose à voir avec le premier opus . L' intrigue est en effet assez différente dans ce second volet , puisqu' ici une jeune fille se retrouve enceinte et se met à voir des fantômes juste après qu' elle est essayée de mettre fin à ses jours . On peut d' ailleurs clairement avouer un manque d' inspiration évident de la part du scénariste , mais en plus la mise en scène des frères Pang comporte peu de séquences qui provoqueront un vrai frisson chez le spectateur et l' interprétation de Shu Qi dans le rôle principal s' avère bien médiocre . L' ensemble est donc bien décevant en comparaison du premier opus qui comportait son lot de séquences chocs .",0
502,"Bon , j' ai laissé sa chance au produit , mais quand y a rien à faire , y a rien à faire . Histoire nulle , acteurs minables , bref même les mômes pour qui c' est pourtant destiné , s' ennuient à mourir ...",0
503,"On est bien loin d' un "" Grand Bazar "" ou des "" Bidasses en Folie "" , en dépit de quelques gags sympathiques plutôt bien trouvé et le paysage chaleureux en Espagne , ce film des Charlots est bien vite décevant du à ses lourdeurs trop souvent présente . C' est bien souvent du n' importe quoi , mais c' est quand même légèrement s plus drôle que leur aventures "" mousquetaires "" .",0
504,Histoire superficielle - sans compréhension pour le spectateur d' un dénouement où les acteurs sont dans un beau décors avec de beaux chevaux mais où l' émotion est absente !,0
505,"Malgré des décors qui auraient pu faire un grand film d' aventure , War-Gods of the Deep n' est qu' un tunnel de dialogues creux , qui tente de se donner de la contenance en tournant en rond , sans en donner assez à voir ou à imaginer . Qu' est ce qu' on s' ennuie ( et Herbert ne sert à rien ! ! ! C' est pas comme Gertrude dans voyage au centre de la terre , qui elle trouve des issues , et qui connaîtra un destin tragique ) ...",0
